image_path,class,avg_ear,left_ear,right_ear,mar,head_pitch,head_yaw,head_roll,face_visibility_score,eye_visibility,mouth_visibility,eyes_occluded,mouth_occluded,image_width,image_height
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0143.jpg,ALERT,0.2970293039104545,0.2975450768144087,0.2965135310065003,0.8655112655181442,-163.94877936260784,-3.7085156194119575,0.6193346483776025,0.24459157797407774,0.28576221324445755,0.20342094270369793,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0144.jpg,ALERT,0.3040870930777888,0.30236738121414275,0.3058068049414349,0.8377923571716621,-164.86217972993248,-0.05141470644559625,1.8186902707062902,0.21478207676624939,0.20413518452592855,0.2254289690065702,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0145.jpg,ALERT,0.2982106800292037,0.29742040322418123,0.2990009568342262,0.8388134549578005,-163.1846083882108,-0.8286551719721091,3.3288339216682883,0.2250855778162137,0.22165472404151929,0.22851643159090812,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0146.jpg,ALERT,0.311508177550594,0.3129393762537917,0.3100769788473963,0.8565687303649125,-165.4724430426252,-2.0555154008035363,2.2899514851327845,0.2488588168024935,0.2714292120174767,0.22628842158751028,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0147.jpg,ALERT,0.32688205534424997,0.31997286700534994,0.33379124368315005,0.838652076836347,-164.97716950863614,3.237973122353405,-177.81686005852168,0.3007229082658816,0.2919552097038605,0.3094906068279027,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0148.jpg,ALERT,0.32196367194582887,0.3134314191100664,0.33049592478159134,0.8257597704153405,-168.08492160329536,-1.715613293899389,2.5264018936999895,0.2811316702931046,0.2891522466663928,0.2731110939198164,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0149.jpg,ALERT,0.31574751202651175,0.3143239577831,0.31717106626992353,0.8306757305001714,-165.9977801527155,-0.904473777318609,2.2326883449076242,0.26464088134790803,0.2665219410711387,0.26275982162467737,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0150.jpg,ALERT,0.3141158350246147,0.299287398048163,0.32894427200106635,0.84229626140847,-165.09329988319334,-0.9698288124809169,2.486416304677738,0.2928218277262854,0.2803920114766995,0.3052516439758713,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0151.jpg,ALERT,0.31783713053435786,0.326488547736925,0.30918571333179073,0.8413795162217347,-166.78002228411077,-3.2711327254376195,3.693082900011061,0.28367468162178255,0.26187596372660044,0.3054733995169647,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0152.jpg,ALERT,0.3045155599507361,0.2836193284088029,0.32541179149266924,0.8320950577785565,-163.96314479894332,-2.9336244446622066,2.1599507045913713,0.2670394199813698,0.24961344046749454,0.28446539949524513,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0153.jpg,ALERT,0.29215805757354874,0.2880655495997517,0.2962505655473458,0.862448183565709,-166.55916429394105,-2.0564122367040567,2.669741235046567,0.2653315867575275,0.2491996165084003,0.28146355700665465,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0154.jpg,ALERT,0.30951644488534397,0.31152762311800336,0.3075052666526846,0.8525846297526107,-167.92147998264403,-0.19655360652286258,2.6988134699730484,0.24923067982075572,0.24623964572680784,0.2522217139147036,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0155.jpg,ALERT,0.3082395425965915,0.3149821006523189,0.3014969845408641,0.8473976020234938,-166.24127334490998,1.3965299591303306,2.8854803763542742,0.24762655141585432,0.2407931983895599,0.2544599044421487,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0156.jpg,ALERT,0.2940565775770666,0.28732563882168777,0.3007875163324455,0.8406743689632687,-167.79302578033662,-2.025578685501092,2.672313975006469,0.25955080641850714,0.2443751822222222,0.274726430614792,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0157.jpg,ALERT,0.2816708896224307,0.29406036065327773,0.26928141859158367,0.9264419158333935,-175.30020453310144,5.820478913976028,1.5708818394929098,0.19409281601744538,0.2824775221542427,0.10570810988064805,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0158.jpg,ALERT,0.27822423354187176,0.2959842365540137,0.2604642305297299,0.8957424334953622,-174.81896505997932,6.463376442710635,1.5364785711104914,0.1925002097161036,0.260398077005854,0.12460234242635321,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0159.jpg,ALERT,0.2658597007047014,0.2712012427384786,0.26051815867092415,0.9198531991587139,-177.2375341088378,7.886975658750077,1.2435595747572497,0.2647551761485027,0.3921593208333976,0.1373510314636078,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0160.jpg,ALERT,0.2817517566519476,0.30259540350641306,0.26090810979748225,0.9040187978868854,-174.68761066983257,6.353107101490063,1.401875082788824,0.2123597282436437,0.2841516214033925,0.14056783508389484,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0161.jpg,ALERT,0.29513086267056265,0.30678624052970344,0.28347548481142193,0.9124424100121922,-174.27585954193668,8.913926530329233,0.8547532145331673,0.19332879103287812,0.2438434753539697,0.14281410671178654,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0162.jpg,ALERT,0.30609928684819604,0.31536466314794204,0.29683391054845004,0.8955291839460917,-174.44967506138406,8.506310435932889,1.5735033268082486,0.19372351524637352,0.24028277167388062,0.1471642588188664,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0163.jpg,ALERT,0.30786670644705993,0.3120378147283374,0.3036955981657824,0.9269194946020322,-174.77603071563846,6.911106113387842,1.336661739273954,0.20856598128886777,0.25723486301768994,0.15989709956004564,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0164.jpg,ALERT,0.29397337256849415,0.3096784490703128,0.2782682960666755,0.9177740861615105,-175.12311816892284,6.794754117687042,1.6595879792752926,0.230998236361321,0.3081707890127728,0.1538256837098692,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0165.jpg,ALERT,0.29406597228316544,0.2907366962196014,0.2973952483467295,0.924133829713965,-176.93697991927334,6.324528831553817,1.0495112841532874,0.2763879113933446,0.4026156724500079,0.1501601503366813,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0166.jpg,ALERT,0.2739283037810493,0.2672311064064293,0.28062550115566937,0.9179331515346119,-178.57967572438503,2.115625924906352,1.4798510680793742,0.2389397749161621,0.35364820617524195,0.12423134365708227,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0167.jpg,ALERT,0.24819616488982268,0.24867983074630728,0.24771249903333808,0.9136476447047267,-177.42848890497692,7.738524351819722,1.8448861926561226,0.2145295095147004,0.26740415220071845,0.16165486682868235,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0168.jpg,ALERT,0.2869810535049512,0.29716682430849956,0.27679528270140275,0.9152190726933963,-179.2956994540872,2.9028597810718217,4.394311835267949,0.28368998607941764,0.4292260044444444,0.13815396771439092,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0169.jpg,ALERT,0.29315631607873055,0.27574111923092487,0.31057151292653623,0.9202181793651601,177.9238986470886,5.889464492200766,1.4388963361523475,0.21840359879337598,0.28769270658324997,0.149114491003502,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0170.jpg,ALERT,0.2879653513847695,0.28347881648163753,0.2924518862879014,0.8935810775962397,173.80485230198366,7.479155857116477,1.217709364338362,0.320872496518298,0.4053649439663481,0.23638004907024793,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0171.jpg,ALERT,0.2937368675542319,0.29110399592120517,0.29636973918725856,0.9103931133845723,174.45437863224984,5.238005927921693,1.7820515101844263,0.2875252526638086,0.38351764036817876,0.19153286495943841,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0172.jpg,ALERT,0.2971430338939196,0.3034209911814356,0.29086507660640354,0.8743464438569555,174.7357999247444,5.767469519226291,1.88588217337271,0.31055266187040276,0.4051219322813938,0.21598339145941167,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0173.jpg,ALERT,0.29296190142093376,0.2793280534303645,0.306595749411503,0.8928413383329813,175.99766823954042,4.3990226683478735,1.869883513447221,0.31786538159219835,0.41174866441896457,0.22398209876543212,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0174.jpg,ALERT,0.26610990685414915,0.28489575683901874,0.24732405686927952,0.8610215455516059,174.3233926955969,5.334737198951077,1.9607349866702788,0.3113058124803491,0.4221704926650933,0.2004411322956049,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0175.jpg,ALERT,0.28024126156613005,0.28105408335499327,0.27942843977726683,0.8863603402900571,-179.1989994613962,6.517316383043015,2.006321165043973,0.41303702461839037,0.6488948522762316,0.17717919696054918,False,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0176.jpg,ALERT,0.29840907378391135,0.31338852829281555,0.2834296192750071,0.9284575270184842,-174.95184944491686,7.985443017608545,1.2230545123573506,0.20401489906964165,0.28201867146979326,0.12601112666949002,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0177.jpg,ALERT,0.32947609842514325,0.3440556657318063,0.3148965311184802,0.9032016478487731,-173.23520039127482,7.13594154285803,1.5332286584468724,0.20645559139829567,0.25260792435847834,0.16030325843811302,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0178.jpg,ALERT,0.3055155669017128,0.31049112360773473,0.3005400101956909,0.9349364233526697,-173.66881201022957,7.7867203309427735,1.2558404789970066,0.19258865523912275,0.23594019999122845,0.14923711048701704,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0179.jpg,ALERT,0.3052054144928522,0.3146959371994852,0.29571489178621924,0.9112773723317644,-172.9407061667835,5.803306179771643,2.002211326798763,0.17725396764943474,0.21752150182615046,0.136986433472719,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0180.jpg,ALERT,0.3158716151173805,0.31644246904881723,0.3153007611859437,0.9285331894067103,-171.54683990351998,3.0829093648659165,2.1327933649112647,0.20295914562418607,0.2642597091555556,0.14165858209281657,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0181.jpg,ALERT,0.3039255820204364,0.3045575404211826,0.30329362361969026,0.9249484066806868,-171.63043714137527,0.054095524823396725,1.581292712594101,0.17736076598432704,0.2269761597633136,0.1277453722053405,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0182.jpg,ALERT,0.31002696060283463,0.32157077173376397,0.29848314947190524,0.9171173620515263,-172.12208679672014,3.035003174212118,1.9104883974825473,0.19714481591436245,0.25006723372821044,0.14422239810051446,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0183.jpg,ALERT,0.26582139853676945,0.2762260003476996,0.25541679672583933,0.9065827811709462,-171.5502518612187,5.258905575617577,2.0997741507428387,0.14220751884335614,0.17306636930896604,0.11134866837774621,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0184.jpg,ALERT,0.27326354556337856,0.2834341822675705,0.2630929088591866,0.9207844610873918,-172.1092970140136,3.4175133908250994,1.728699206409905,0.16465508995380695,0.1969544433967321,0.13235573651088178,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0185.jpg,ALERT,0.2862876894164359,0.29963580999829725,0.27293956883457454,0.9269180034636629,-173.51020267778642,8.573416606706402,1.3524164437365918,0.190441387825213,0.22931523354803837,0.15156754210238763,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0186.jpg,ALERT,0.29319927276212604,0.2967266481107528,0.2896718974134993,0.8944538606142517,-172.2857987290023,8.4212825485313,1.6849613090377562,0.184281125353365,0.22853812187514078,0.1400241288315892,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0187.jpg,ALERT,0.2898910970622107,0.29505793682438397,0.2847242573000375,0.9055207067309485,-171.89442410637312,5.916461696129161,1.4801164098674993,0.19018949269619956,0.22510641859573247,0.15527256679666668,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0188.jpg,ALERT,0.28612550456161034,0.2940105024744969,0.27824050664872374,0.9086620753498591,-172.86614485607103,7.658545365145802,1.7968578097806274,0.19914263592585216,0.25955422115620413,0.13873105069550018,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0189.jpg,ALERT,0.2833052633527935,0.2950346478169669,0.27157587888862006,0.9154387849817615,-172.78875572342392,6.713930641310577,2.2585932377130775,0.19234560438787962,0.23537871612516,0.1493124926505992,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0190.jpg,ALERT,0.29280577465411883,0.2980732246561651,0.2875383246520725,0.9272537472603816,-173.8433914378041,6.088025004471865,2.6329353225833683,0.20411029437025252,0.26878076631325076,0.13943982242725428,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0191.jpg,ALERT,0.30306654012386736,0.32582070238108873,0.28031237786664603,0.9057594862232544,-172.04187282369176,2.4765061678116282,2.1718699800424917,0.1894386549296467,0.24196616030143103,0.13691114955786238,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0192.jpg,ALERT,0.2823887562275314,0.30133872937646233,0.26343878307860047,0.9071256668383577,-175.47102864594802,7.550046608126621,2.4101058633886447,0.20428196443568017,0.2515520892786442,0.15701183959271614,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0193.jpg,ALERT,0.3030418637867177,0.32156367792396734,0.2845200496494681,0.9057247473660106,-173.748731163665,10.102232458491777,1.784730728195305,0.12969813414835724,0.15563610072535808,0.10376016757135638,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0194.jpg,ALERT,0.26201766309253216,0.2715314660486146,0.2525038601364497,0.9206349169985124,-170.6094172336318,6.3354624143733576,3.5915419721804063,0.11658695027504466,0.1500168149548362,0.08315708559525312,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0195.jpg,ALERT,0.28299969896903454,0.29574531160920164,0.27025408632886744,0.9409393867791869,-173.27096079009615,6.624164420540269,2.076791908778044,0.1190721136656995,0.13837913359568338,0.09976509373571561,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0196.jpg,ALERT,0.2860273464785218,0.2948091331677748,0.27724555978926885,0.9091869014543704,-172.8299052868888,7.467509394126132,1.7536671216517692,0.1471508974047603,0.17076108236564946,0.12354071244387116,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0197.jpg,ALERT,0.2858055704969601,0.2975900055802116,0.27402113541370865,0.908267070557498,-174.24094993063673,8.482554912622868,1.3072501186854284,0.1605738294941373,0.1698326449595436,0.15131501402873102,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0198.jpg,ALERT,0.28490786287878556,0.2860079564333084,0.2838077693242627,0.9143013141519422,-175.39290746145474,8.502722496005807,1.2475736345009532,0.15132854219630665,0.1612408768354723,0.14141620755714096,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0199.jpg,ALERT,0.2864340978049036,0.28879456733867176,0.28407362827113536,0.9044142716719491,-176.0113517730049,8.262555204037593,1.240253913458133,0.14861155648412466,0.1596135982836611,0.13760951468458826,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0200.jpg,ALERT,0.30619881486088,0.29557588219745723,0.3168217475243028,0.8882254485729961,179.48910508976564,7.9834363896743605,1.6693467828708317,0.18620712040061665,0.21380902409801358,0.15860521670321975,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0201.jpg,ALERT,0.33315094188821637,0.3258584010212603,0.3404434827551725,0.9002137607697089,179.73445891734107,7.72585706255093,1.8527561163055386,0.19863953821827213,0.21428944708764916,0.1829896293488951,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0202.jpg,ALERT,0.30293873867946397,0.310811078155024,0.29506639920390393,0.9089296989992862,-179.69050135357813,6.951801154476554,1.6021804127523436,0.18586122471330818,0.214689869165023,0.15703258026159334,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0203.jpg,ALERT,0.3178252389947621,0.3134863589936338,0.3221641189958904,0.9004104218982695,-178.2979872069511,6.044634933966302,1.3589063505038363,0.17949094599012982,0.19788351715555552,0.16109837482470415,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0204.jpg,ALERT,0.33641489810476555,0.33923336611899696,0.33359643009053414,0.8970899487373069,-178.99659658402453,6.728106127153823,1.3464178930066837,0.19552229633233245,0.22508505600659284,0.16595953665807206,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0205.jpg,ALERT,0.27616041652266987,0.2796565242577602,0.2726643087875796,0.8986189367991918,-178.85662089092574,7.685390212076126,1.0493225006296467,0.18248190908647777,0.19667443240052282,0.16828938577243274,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0206.jpg,ALERT,0.27896129510237033,0.28628378439944313,0.27163880580529753,0.9057432220387563,-179.78446261136276,6.310959685808614,1.1347338985150872,0.17145785037346412,0.18904357188890353,0.1538721288580247,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0207.jpg,ALERT,0.30633778614830365,0.31491720630959147,0.2977583659870158,0.8896126837978194,179.323087959432,6.759602830359112,0.6361107232849535,0.17982001218981014,0.18113329958109997,0.17850672479852028,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0208.jpg,ALERT,0.2843568796981215,0.2948656062881136,0.27384815310812943,0.9107458969378197,179.3863348866069,5.610412396888561,0.6747462286037839,0.18824321391387602,0.2129959228250479,0.16349050500270415,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0209.jpg,ALERT,0.28839589618880623,0.29125202857533905,0.28553976380227336,0.8962847724816589,-174.45873680802535,7.913392312413189,0.875481923302554,0.17174001965386182,0.19573650151176422,0.14774353779595945,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0210.jpg,ALERT,0.2999868029062158,0.31855643259339694,0.28141717321903464,0.8720143372077466,-173.2141897301642,9.629673214401384,1.645645883143142,0.16074854969340394,0.18887074202229912,0.13262635736450876,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0211.jpg,ALERT,0.26915145186867095,0.27484142066731176,0.2634614830700302,0.9013004008883276,-175.32271291060815,7.9652456123325255,2.927874307615914,0.16018790980751962,0.1735546195877418,0.14682120002729745,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0212.jpg,ALERT,0.28074520117955737,0.2941653389074232,0.26732506345169155,0.8925680678568348,-175.58830001973254,9.532589353078054,2.8651909149491783,0.16524134974622792,0.19112115339663988,0.13936154609581597,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0213.jpg,ALERT,0.2912269632867093,0.31242961716972484,0.27002430940369376,0.9046002857404625,-174.79140147504373,8.752992542402264,2.474888054327653,0.1566158511242139,0.17546273122832307,0.13776897102010469,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0214.jpg,ALERT,0.12368444235182247,0.11665107037735235,0.13071781432629256,0.9137425248716293,-178.60477527146668,5.864490567123463,1.5434536934573513,0.18123044978539804,0.19818096478447988,0.16427993478631617,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0215.jpg,ALERT,0.2738261654180725,0.2889565444317066,0.25869578640443835,0.8930647829192021,-178.99548492604794,7.333491828939465,1.2925752794288343,0.18889370603130645,0.2149786830633434,0.16280872899926951,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0216.jpg,ALERT,0.3026855747103562,0.3213332732434822,0.2840378761772301,0.8821307765505529,-175.2630450609352,6.535683113506164,1.2695079797328745,0.18575307820908823,0.2104836736623853,0.16102248275579117,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0217.jpg,ALERT,0.29235228073299274,0.3109255446275249,0.27377901683846056,0.904306893721832,-173.2146412429941,7.6106451980549705,1.4052905356928158,0.16388429836320823,0.18374653565129756,0.14402206107511892,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0218.jpg,ALERT,0.2961250439007108,0.2979810216147788,0.2942690661866429,0.9177124367634873,-172.3273147692404,8.525680820995609,1.7671216863421026,0.16468435677806792,0.17809148070987654,0.15127723284625927,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0219.jpg,ALERT,0.2972105736036468,0.27450144112281616,0.31991970608447745,0.8943880495369665,-175.91883983764396,10.779079271992702,1.2995853739498542,0.18984347178527114,0.21266011503667429,0.167026828533868,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0220.jpg,ALERT,0.32269092111434217,0.3299258725388383,0.31545596968984607,0.8748988115483922,179.239103756275,7.430893274343287,0.816618738527453,0.20403906411943457,0.21506090007134365,0.19301722816752545,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0221.jpg,ALERT,0.3030060695435869,0.2975137158048054,0.30849842328236843,0.8823481563342981,-178.79506292949984,5.670551625280071,1.3982065412341307,0.20208624736143202,0.22510342832333236,0.17906906639953168,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0222.jpg,ALERT,0.2882981088299257,0.3113032722433695,0.2652929454164818,0.8931164189490186,-178.43367224625962,8.275167942322648,1.1272671927073574,0.14964650359528542,0.17540232183468402,0.12389068535588685,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0223.jpg,ALERT,0.2838721480807815,0.3002360641202811,0.2675082320412819,0.9031907683692031,-176.93473533844943,8.175347833294957,1.764651630938484,0.1725401176535218,0.19166118565104676,0.15341904965599687,True,True,848,478
datasets\raw\custom_pakistani\ALERT\areeb_alert_normal_0224.jpg,ALERT,0.29203776415985194,0.3061711755521014,0.27790435276760245,0.8977048089538728,-175.60590158037488,6.798461190847732,1.740856997950807,0.15944318302536015,0.16853576397459574,0.15035060207612458,True,True,848,478
datasets\raw\custom_pakistani\ALERT\sh_alert_normal_0000.jpg,ALERT,0.345192067818887,0.34682274505083716,0.34356139058693685,1.0330538184527076,-177.96998591739109,24.466936102475092,-3.372902173943605,1.0,1.0,1.0,False,False,480,848
datasets\raw\custom_pakistani\ALERT\sh_alert_normal_0001.jpg,ALERT,0.3349633862529011,0.3387013030547572,0.33122546945104503,1.0180462529268375,-178.0904174168703,25.16561092545617,-3.647650684696365,0.7356202033971945,0.7018262718690416,0.7694141349253474,False,False,480,848
datasets\raw\custom_pakistani\ALERT\sh_alert_normal_0002.jpg,ALERT,0.3404052769869973,0.34827514295752376,0.3325354110164708,1.028756606721477,-178.3778996341518,24.3639639787004,-3.663620170158827,0.7098782466654115,0.6356745611847681,0.784081932146055,False,False,480,848
datasets\raw\custom_pakistani\ALERT\sh_alert_normal_0003.jpg,ALERT,0.3298818515024321,0.3405969736805011,0.319166729324363,1.0349782463087303,-175.8747539922739,24.17184571097804,-2.5853815369073527,0.6600286724734814,0.743524359451559,0.5765329854954039,False,True,480,848
datasets\raw\custom_pakistani\ALERT\sh_alert_normal_0004.jpg,ALERT,0.3396389668819185,0.3517274194033724,0.3275505143604646,1.0251477161577587,-174.8508151947314,26.16513419402882,-2.7066177751569898,0.6965959068866858,0.753748072399928,0.6394437413734436,False,False,480,848
datasets\raw\custom_pakistani\ALERT\sh_alert_normal_0005.jpg,ALERT,0.33510795365415214,0.340379499779226,0.3298364075290783,1.0469239933727155,-176.27990677995228,24.848411549950523,-3.7781235926245493,0.6510626826792022,0.6348611474193906,0.6672642179390138,False,False,480,848
datasets\raw\custom_pakistani\ALERT\sh_alert_normal_0006.jpg,ALERT,0.20883649527949036,0.23329556604740503,0.18437742451157568,0.9738786906695841,-175.5859557261658,25.783990684930995,-2.7501268606540847,0.663375156461435,0.6662124007052698,0.6605379122176,False,False,480,848
datasets\raw\custom_pakistani\ALERT\sh_alert_normal_0007.jpg,ALERT,0.33496432208181937,0.34694970922391916,0.32297893493971963,1.0223856630933033,-174.10290754963964,25.84226521397399,-2.595772995808645,0.7167408227853359,0.6731988382975261,0.7602828072731457,False,False,480,848
datasets\raw\custom_pakistani\ALERT\sh_alert_normal_0008.jpg,ALERT,0.045849541174539016,0.033616753742749195,0.05808232860632884,1.0231229249813831,-179.25315164217892,25.804232862947114,-4.094978221333658,0.6286777780122541,0.4734113440203494,0.7839442120041589,True,False,480,848
datasets\raw\custom_pakistani\ALERT\sh_alert_normal_0009.jpg,ALERT,0.327230240353914,0.33348614767638446,0.3209743330314435,1.0698362748073442,-174.3638553500777,26.385714521515446,-2.846667333522706,0.6959728165382302,0.6918249056218754,0.7001207274545849,False,False,480,848
datasets\raw\custom_pakistani\ALERT\sh_alert_normal_0010.jpg,ALERT,0.050816155849893165,0.04076666059139351,0.06086565110839282,1.0396477361239054,-178.63834590526093,26.473229874264188,-3.162076553345438,0.5242220702803602,0.41644385653309723,0.6320002840276231,True,False,480,848
datasets\raw\custom_pakistani\ALERT\sh_alert_normal_0011.jpg,ALERT,0.06715266842216638,0.068770423758025,0.06553491308630778,1.0419307952759247,-177.56509580403548,27.658938271309236,-2.8109116048276848,0.7138056918724746,0.49576143539784184,0.9318499483471073,True,False,480,848
datasets\raw\custom_pakistani\ALERT\sh_alert_normal_0012.jpg,ALERT,0.3075749774579433,0.3066187390546016,0.30853121586128507,1.0204802621664353,-178.65238734056442,28.689893179244375,-3.4386882683165334,0.7589149919853957,0.6847553696357501,0.8330746143350412,False,False,480,848
datasets\raw\custom_pakistani\ALERT\sh_alert_normal_0013.jpg,ALERT,0.3189075761830581,0.33155151427277363,0.3062636380933425,0.9850603562009893,177.70220950906614,28.226922530861426,-3.955206203795407,1.0,1.0,1.0,False,False,480,848
datasets\raw\custom_pakistani\ALERT\sh_alert_normal_0014.jpg,ALERT,0.30514018707420487,0.31081850774485886,0.2994618664035509,0.9730434897900518,178.8963862280535,29.24803659397668,-1.088770382779686,1.0,1.0,1.0,False,False,480,848
datasets\raw\custom_pakistani\ALERT\sh_alert_normal_0015.jpg,ALERT,0.31594811985733673,0.3338495867925314,0.2980466529221421,0.9500860844206671,178.91761610973015,29.23556338924586,-1.649088780635622,1.0,1.0,1.0,False,False,480,848
datasets\raw\custom_pakistani\ALERT\sh_alert_normal_0016.jpg,ALERT,0.3052612760131324,0.32404904177108435,0.2864735102551805,0.9980526667167448,179.69626237407945,29.58283186159401,-1.8859043309525847,1.0,1.0,1.0,False,False,480,848
datasets\raw\custom_pakistani\ALERT\sh_alert_normal_0017.jpg,ALERT,0.30969125905740097,0.3177124377874043,0.3016700803273976,0.9785315935668476,177.94726432140175,29.016677421772666,-3.358935735990568,0.9466248231926493,0.8932496463852985,1.0,False,False,480,848
datasets\raw\custom_pakistani\ALERT\sh_alert_normal_0018.jpg,ALERT,0.07834985107230842,0.09516485533605644,0.0615348468085604,0.9874984813648255,174.44277960455995,27.006792059199384,-5.18894768350429,1.0,1.0,1.0,False,False,480,848
